id,timestamp,symbol,last_price,bid_price,ask_price,volume,trade_time,msg_type
580,2025-01-21 14:44:52,META,,,200,7582718,,quote
581,2025-01-21 14:44:52,AAPL,221.5258,221.52,221.53,70448189,2025-01-21 20:44:51,quote
582,2025-01-21 14:44:52,QQQ,524.79,524.78,524.8,18807239,2025-01-21 20:44:51,quote
583,2025-01-21 14:44:52,GS,,,,4292993,,quote
584,2025-01-21 14:44:52,SPY,,602.58,602.6,28047573,,quote
585,2025-01-21 14:44:52,TSLA,422.065,421.98,422.19,76441813,,quote
586,2025-01-21 14:44:52,MSTR,387.97,387.78,388.22,21479190,2025-01-21 20:44:51,quote
587,2025-01-21 14:44:52,GOOG,200.19,200.18,200.2,11158723,2025-01-21 20:44:51,quote
588,2025-01-21 14:44:52,META,616.93,616.84,617,7583017,2025-01-21 20:44:51,quote
589,2025-01-21 14:44:52,AMZN,230.8,230.78,230.82,27726979,2025-01-21 20:44:51,quote
590,2025-01-21 14:44:52,NFLX,868.22,200,,5045985,2025-01-21 20:44:51,quote
591,2025-01-21 14:44:52,COIN,,,,10799479,,quote
592,2025-01-21 14:44:53,NVDA,141.2387,1500,,145242396,2025-01-21 20:44:51,quote
593,2025-01-21 14:44:53,NFLX,,,,5046245,,quote
594,2025-01-21 14:44:53,SPY,,100,,28048117,2025-01-21 20:44:52,quote
595,2025-01-21 14:44:53,GOOG,,1100,,11158733,,quote
596,2025-01-21 14:44:53,GS,,,700,4293106,,quote
597,2025-01-21 14:44:53,QQQ,,524.77,524.79,18809233,2025-01-21 20:44:53,quote
598,2025-01-21 14:44:53,TSLA,421.86,421.86,422.06,76450019,2025-01-21 20:44:53,quote
599,2025-01-21 14:44:53,MSTR,388.0481,387.8,388.34,21480124,2025-01-21 20:44:53,quote
600,2025-01-21 14:44:53,AMZN,230.79,230.77,230.8,27727269,2025-01-21 20:44:52,quote
601,2025-01-21 14:44:53,NVDA,141.24,1600,,145243254,2025-01-21 20:44:52,quote
602,2025-01-21 14:44:54,AAPL,221.53,1000,300,70451630,2025-01-21 20:44:52,quote
603,2025-01-21 14:44:54,META,616.92,,,7583423,2025-01-21 20:44:52,quote
604,2025-01-21 14:44:54,META,,,,7583433,,quote
605,2025-01-21 14:44:54,GOOG,,1000,1000,11158988,,quote
606,2025-01-21 14:44:54,QQQ,,524.76,1300,18809345,,quote
607,2025-01-21 14:44:54,AMZN,230.8,,300,27727407,2025-01-21 20:44:53,quote
608,2025-01-21 14:44:54,NFLX,868.44,,868.43,5049442,2025-01-21 20:44:53,quote
609,2025-01-21 14:44:54,AAPL,221.54,221.53,221.55,70454292,2025-01-21 20:44:54,quote
610,2025-01-21 14:44:54,NVDA,141.23,141.22,141.23,145253823,2025-01-21 20:44:53,quote
611,2025-01-21 14:44:55,MSTR,387.9,,,21480305,,quote
612,2025-01-21 14:44:55,TSLA,421.972,421.85,421.98,76451294,,quote
613,2025-01-21 14:44:55,SPY,300,,602.59,28048785,2025-01-21 20:44:53,quote
614,2025-01-21 14:44:55,COIN,,296.16,296.33,,,quote
615,2025-01-21 14:44:55,GS,,,300,4293205,,quote
616,2025-01-21 14:44:55,META,,,,7583445,,quote
617,2025-01-21 14:44:55,AAPL,,300,221.54,70454661,,quote
618,2025-01-21 14:44:55,GS,634.115,200,700,4294205,2025-01-21 20:44:54,quote
619,2025-01-21 14:44:55,SPY,602.585,300,900,28051164,2025-01-21 20:44:54,quote
620,2025-01-21 14:44:55,TSLA,421.99,421.84,421.99,76453563,2025-01-21 20:44:55,quote
621,2025-01-21 14:44:55,MSTR,388,387.79,388.29,21480957,2025-01-21 20:44:55,quote
622,2025-01-21 14:44:55,NFLX,868.29,,868.42,5049849,2025-01-21 20:44:54,quote
623,2025-01-21 14:44:55,QQQ,,900,1000,18809351,,quote
624,2025-01-21 14:44:55,AMZN,230.785,,,27727562,2025-01-21 20:44:54,quote
625,2025-01-21 14:44:56,NVDA,141.225,,300,145254240,2025-01-21 20:44:54,quote
626,2025-01-21 14:44:56,COIN,,296.17,296.5,10799755,,quote
627,2025-01-21 14:44:56,GOOG,,,1100,11159042,,quote
628,2025-01-21 14:44:56,AAPL,221.535,200,300,70455020,2025-01-21 20:44:55,quote
629,2025-01-21 14:44:56,TSLA,421.9587,421.92,,76455402,2025-01-21 20:44:56,quote
630,2025-01-21 14:44:56,MSTR,,387.81,,21480962,,quote
631,2025-01-21 14:44:56,AMZN,,,230.78,27727788,,quote
632,2025-01-21 14:44:56,NVDA,141.22,141.21,700,145259491,2025-01-21 20:44:55,quote
633,2025-01-21 14:44:56,META,,,,7583470,,quote
634,2025-01-21 14:44:56,QQQ,,,,18809394,,quote
635,2025-01-21 14:44:56,GOOG,,1100,1300,11159127,,quote
636,2025-01-21 14:44:56,GS,,,,4294243,,quote
637,2025-01-21 14:44:56,NFLX,,,,5049920,,quote
638,2025-01-21 14:44:56,SPY,200,,100,28051926,2025-01-21 20:44:55,quote
639,2025-01-21 14:44:57,COIN,296.2271,296.18,296.36,10800564,2025-01-21 20:44:55,quote
640,2025-01-21 14:44:57,AAPL,,1000,400,70455392,2025-01-21 20:44:56,quote
641,2025-01-21 14:44:57,AMZN,,,,27727944,,quote
642,2025-01-21 14:44:57,COIN,,,,10800568,,quote
643,2025-01-21 14:44:57,META,,,,7583476,,quote
644,2025-01-21 14:44:57,NVDA,,1900,141.22,145261394,2025-01-21 20:44:56,quote
645,2025-01-21 14:44:57,GS,,100,,4294394,,quote
646,2025-01-21 14:44:57,MSTR,387.9532,387.79,,21481633,2025-01-21 20:44:56,quote
647,2025-01-21 14:44:57,SPY,602.57,602.56,602.57,28054785,2025-01-21 20:44:56,quote
648,2025-01-21 14:44:57,GOOG,,1000,200.19,11159129,,quote
649,2025-01-21 14:44:57,TSLA,,421.84,,76455583,,quote
650,2025-01-21 14:44:58,QQQ,524.7445,524.75,524.78,18811103,2025-01-21 20:44:56,quote
651,2025-01-21 14:44:58,NFLX,,400,,5050033,,quote
652,2025-01-21 14:44:58,AAPL,221.54,221.54,221.56,70457146,2025-01-21 20:44:57,quote
653,2025-01-21 14:44:58,QQQ,,524.77,524.79,18811207,,quote
654,2025-01-21 14:44:58,META,616.85,400,,7584016,2025-01-21 20:44:57,quote
655,2025-01-21 14:44:58,GS,634.005,200,,4295033,2025-01-21 20:44:57,quote
656,2025-01-21 14:44:58,NFLX,,,,5050047,,quote
657,2025-01-21 14:44:58,TSLA,421.9899,700,,76457540,2025-01-21 20:44:58,quote
658,2025-01-21 14:44:58,NVDA,141.23,141.22,141.24,145266281,2025-01-21 20:44:57,quote
659,2025-01-21 14:44:58,MSTR,,387.8,,21481696,,quote
660,2025-01-21 14:44:58,AMZN,,,230.79,27728058,,quote
661,2025-01-21 14:44:58,COIN,,296.21,,10800569,,quote
662,2025-01-21 14:44:59,GOOG,,,200.2,11159287,2025-01-21 20:44:57,quote
663,2025-01-21 14:44:59,SPY,,900,602.58,28066041,2025-01-21 20:44:57,quote
664,2025-01-21 14:44:59,NFLX,,,,5050073,,quote
665,2025-01-21 14:44:59,AMZN,230.77,,,27729165,2025-01-21 20:44:58,quote
666,2025-01-21 14:44:59,COIN,,,,10800651,,quote
667,2025-01-21 14:44:59,GOOG,,,,11159298,,quote
668,2025-01-21 14:44:59,GS,,,,4295045,,quote
669,2025-01-21 14:44:59,TSLA,421.9713,100,421.92,76457824,,quote
670,2025-01-21 14:44:59,SPY,602.565,300,602.57,28067920,2025-01-21 20:44:58,quote
671,2025-01-21 14:44:59,AAPL,221.55,900,300,70457929,2025-01-21 20:44:58,quote
672,2025-01-21 14:44:59,NVDA,141.2201,400,1300,145267299,2025-01-21 20:44:58,quote
673,2025-01-21 14:45:00,QQQ,524.76,524.76,1200,18812215,2025-01-21 20:44:58,quote
674,2025-01-21 14:45:00,META,,,,7584096,,quote
675,2025-01-21 14:45:00,MSTR,388.0315,387.79,,21481965,2025-01-21 20:44:58,quote
676,2025-01-21 14:45:00,AAPL,221.555,221.55,,70461445,2025-01-21 20:45:00,quote
677,2025-01-21 14:45:00,META,616.92,,,7584230,2025-01-21 20:44:59,quote
678,2025-01-21 14:45:00,GOOG,,,,11159323,,quote
679,2025-01-21 14:45:00,GS,,,,4295046,,quote
680,2025-01-21 14:45:00,AMZN,,,,27729177,,quote
681,2025-01-21 14:45:00,NFLX,,300,,5050131,,quote
682,2025-01-21 14:45:00,QQQ,524.79,524.78,524.8,18812833,2025-01-21 20:45:00,quote
683,2025-01-21 14:45:00,MSTR,387.95,387.81,388.34,21482636,2025-01-21 20:44:59,quote
684,2025-01-21 14:45:00,COIN,,,,10800686,,quote
685,2025-01-21 14:45:00,TSLA,421.9499,,421.95,76459614,2025-01-21 20:44:59,quote
686,2025-01-21 14:45:01,NVDA,141.225,200,141.23,145268878,2025-01-21 20:45:00,quote
687,2025-01-21 14:45:01,SPY,602.57,602.57,602.59,28069504,2025-01-21 20:45:00,quote
688,2025-01-21 14:45:01,COIN,,,,10800780,,quote
689,2025-01-21 14:45:01,SPY,602.55,602.55,602.56,28071997,,quote
690,2025-01-21 14:45:01,QQQ,524.77,524.76,524.78,18815764,,quote
691,2025-01-21 14:45:01,TSLA,421.8501,421.85,421.93,76461569,2025-01-21 20:45:00,quote
692,2025-01-21 14:45:01,MSTR,388.1046,,,21483036,2025-01-21 20:45:00,quote
693,2025-01-21 14:45:01,AAPL,221.55,221.54,,70462232,,quote
694,2025-01-21 14:45:01,GOOG,200.195,200.19,200,11161891,2025-01-21 20:45:00,quote
695,2025-01-21 14:45:01,GS,633.99,,634.2,4295734,2025-01-21 20:45:00,quote
696,2025-01-21 14:45:01,NVDA,,,,145287657,,quote
697,2025-01-21 14:45:01,META,,,,7584324,,quote
698,2025-01-21 14:45:02,NFLX,868.405,,,5050578,2025-01-21 20:45:00,quote
699,2025-01-21 14:45:02,AMZN,230.78,,,27729487,2025-01-21 20:45:00,quote
700,2025-01-21 14:45:02,GOOG,,,,11161894,,quote
701,2025-01-21 14:45:02,TSLA,421.86,300,421.94,76467142,2025-01-21 20:45:01,quote
702,2025-01-21 14:45:02,AAPL,221.555,221.55,100,70463755,2025-01-21 20:45:01,quote
703,2025-01-21 14:45:02,GS,,633.83,634,4297183,2025-01-21 20:45:01,quote
704,2025-01-21 14:45:02,MSTR,388.02,,,21483669,2025-01-21 20:45:01,quote
705,2025-01-21 14:45:02,QQQ,,,,18815801,,quote
706,2025-01-21 14:45:02,SPY,602.535,602.53,602.54,28073092,2025-01-21 20:45:01,quote
707,2025-01-21 14:45:03,AMZN,230.77,230.75,230.78,27731142,2025-01-21 20:45:01,quote
708,2025-01-21 14:45:03,NFLX,,,,5050790,,quote
709,2025-01-21 14:45:03,COIN,,,,10800827,,quote
710,2025-01-21 14:45:03,META,,,616.95,7584372,,quote
711,2025-01-21 14:45:03,NVDA,,,200,145293231,2025-01-21 20:45:01,quote
712,2025-01-21 14:45:03,NFLX,,,,5051159,,quote
713,2025-01-21 14:45:03,AAPL,221.57,221.56,221.58,70465251,2025-01-21 20:45:02,quote
714,2025-01-21 14:45:03,SPY,602.52,602.51,602.53,28074983,2025-01-21 20:45:02,quote
715,2025-01-21 14:45:03,QQQ,524.7516,524.74,524.77,18816840,2025-01-21 20:45:02,quote
716,2025-01-21 14:45:03,MSTR,388.77,388.37,388.94,21486368,2025-01-21 20:45:02,quote
717,2025-01-21 14:45:03,AMZN,230.76,,230.77,27731443,2025-01-21 20:45:02,quote
718,2025-01-21 14:45:03,NVDA,141.23,400,500,145295737,2025-01-21 20:45:02,quote
719,2025-01-21 14:45:03,GOOG,200.19,200.18,200.19,11163655,2025-01-21 20:45:02,quote
720,2025-01-21 14:45:03,META,616.93,,,7584739,2025-01-21 20:45:02,quote
721,2025-01-21 14:45:03,TSLA,421.895,,,76467737,2025-01-21 20:45:02,quote
