symbol,received_time,trade_time,server_time,last,bid,ask,bid_size,ask_size,volume,type
,2025-01-11T03:19:26.010003Z,,2025-01-11T03:19:11Z,,,,,,,heartbeat
,2025-01-11T03:19:26.011363Z,,2025-01-11T03:19:16Z,,,,,,,heartbeat
,2025-01-11T03:19:26.012441Z,,2025-01-11T03:19:21Z,,,,,,,heartbeat
,2025-01-11T03:20:11.049061Z,,2025-01-11T03:19:26Z,,,,,,,heartbeat
,2025-01-11T03:20:11.052928Z,,2025-01-11T03:19:31Z,,,,,,,heartbeat
,2025-01-11T03:20:11.055074Z,,2025-01-11T03:19:36Z,,,,,,,heartbeat
,2025-01-11T03:20:11.056957Z,,2025-01-11T03:19:41Z,,,,,,,heartbeat
,2025-01-11T03:20:11.059230Z,,2025-01-11T03:19:46Z,,,,,,,heartbeat
,2025-01-11T03:20:11.061189Z,,2025-01-11T03:19:50Z,,,,,,,heartbeat
,2025-01-11T03:20:11.062460Z,,2025-01-11T03:19:55Z,,,,,,,heartbeat
,2025-01-11T03:20:11.064088Z,,2025-01-11T03:20:01Z,,,,,,,heartbeat
,2025-01-11T03:20:11.065433Z,,2025-01-11T03:20:05Z,,,,,,,heartbeat
,2025-01-11T03:20:56.002201Z,,2025-01-11T03:20:11Z,,,,,,,heartbeat
,2025-01-11T03:20:56.005686Z,,2025-01-11T03:20:16Z,,,,,,,heartbeat
,2025-01-11T03:20:56.007932Z,,2025-01-11T03:20:20Z,,,,,,,heartbeat
,2025-01-11T03:20:56.010218Z,,2025-01-11T03:20:26Z,,,,,,,heartbeat
,2025-01-11T03:20:56.012202Z,,2025-01-11T03:20:31Z,,,,,,,heartbeat
,2025-01-11T03:20:56.013862Z,,2025-01-11T03:20:35Z,,,,,,,heartbeat
,2025-01-11T03:20:56.015457Z,,2025-01-11T03:20:40Z,,,,,,,heartbeat
,2025-01-11T03:20:56.016819Z,,2025-01-11T03:20:45Z,,,,,,,heartbeat
,2025-01-11T03:20:56.018438Z,,2025-01-11T03:20:51Z,,,,,,,heartbeat
,2025-01-11T03:21:46.077751Z,,2025-01-11T03:20:55Z,,,,,,,heartbeat
,2025-01-11T03:21:46.081257Z,,2025-01-11T03:21:01Z,,,,,,,heartbeat
,2025-01-11T03:21:46.083526Z,,2025-01-11T03:21:06Z,,,,,,,heartbeat
,2025-01-11T03:21:46.085698Z,,2025-01-11T03:21:11Z,,,,,,,heartbeat
,2025-01-11T03:21:46.087987Z,,2025-01-11T03:21:15Z,,,,,,,heartbeat
,2025-01-11T03:21:46.090206Z,,2025-01-11T03:21:20Z,,,,,,,heartbeat
,2025-01-11T03:21:46.092580Z,,2025-01-11T03:21:26Z,,,,,,,heartbeat
,2025-01-11T03:21:46.094287Z,,2025-01-11T03:21:31Z,,,,,,,heartbeat
,2025-01-11T03:21:46.095441Z,,2025-01-11T03:21:36Z,,,,,,,heartbeat
,2025-01-11T03:21:46.096878Z,,2025-01-11T03:21:41Z,,,,,,,heartbeat
,2025-01-11T03:22:31.029355Z,,2025-01-11T03:21:46Z,,,,,,,heartbeat
,2025-01-11T03:22:31.032940Z,,2025-01-11T03:21:51Z,,,,,,,heartbeat
,2025-01-11T03:22:31.035015Z,,2025-01-11T03:21:56Z,,,,,,,heartbeat
,2025-01-11T03:22:31.037217Z,,2025-01-11T03:22:01Z,,,,,,,heartbeat
,2025-01-11T03:22:31.039238Z,,2025-01-11T03:22:06Z,,,,,,,heartbeat
,2025-01-11T03:22:31.041291Z,,2025-01-11T03:22:11Z,,,,,,,heartbeat
,2025-01-11T03:22:31.043024Z,,2025-01-11T03:22:16Z,,,,,,,heartbeat
,2025-01-11T03:22:31.045022Z,,2025-01-11T03:22:21Z,,,,,,,heartbeat
,2025-01-11T03:22:31.046431Z,,2025-01-11T03:22:26Z,,,,,,,heartbeat
,2025-01-11T03:23:15.981769Z,,2025-01-11T03:22:31Z,,,,,,,heartbeat
,2025-01-11T03:23:15.986332Z,,2025-01-11T03:22:36Z,,,,,,,heartbeat
,2025-01-11T03:23:15.989130Z,,2025-01-11T03:22:41Z,,,,,,,heartbeat
,2025-01-11T03:23:15.991090Z,,2025-01-11T03:22:46Z,,,,,,,heartbeat
,2025-01-11T03:23:15.992737Z,,2025-01-11T03:22:51Z,,,,,,,heartbeat
,2025-01-11T03:23:15.994572Z,,2025-01-11T03:22:56Z,,,,,,,heartbeat
,2025-01-11T03:23:15.996049Z,,2025-01-11T03:23:01Z,,,,,,,heartbeat
,2025-01-11T03:23:15.997754Z,,2025-01-11T03:23:06Z,,,,,,,heartbeat
,2025-01-11T03:23:15.998806Z,,2025-01-11T03:23:11Z,,,,,,,heartbeat
,2025-01-11T03:24:05.955177Z,,2025-01-11T03:23:16Z,,,,,,,heartbeat
,2025-01-11T03:24:05.958741Z,,2025-01-11T03:23:20Z,,,,,,,heartbeat
,2025-01-11T03:24:05.960631Z,,2025-01-11T03:23:26Z,,,,,,,heartbeat
,2025-01-11T03:24:05.962765Z,,2025-01-11T03:23:30Z,,,,,,,heartbeat
,2025-01-11T03:24:05.964862Z,,2025-01-11T03:23:35Z,,,,,,,heartbeat
,2025-01-11T03:24:05.966464Z,,2025-01-11T03:23:41Z,,,,,,,heartbeat
,2025-01-11T03:24:05.967988Z,,2025-01-11T03:23:45Z,,,,,,,heartbeat
,2025-01-11T03:24:05.969438Z,,2025-01-11T03:23:51Z,,,,,,,heartbeat
,2025-01-11T03:24:05.971240Z,,2025-01-11T03:23:55Z,,,,,,,heartbeat
,2025-01-11T03:24:05.972355Z,,2025-01-11T03:24:01Z,,,,,,,heartbeat
,2025-01-11T03:24:50.954585Z,,2025-01-11T03:24:06Z,,,,,,,heartbeat
,2025-01-11T03:24:50.958067Z,,2025-01-11T03:24:11Z,,,,,,,heartbeat
,2025-01-11T03:24:50.960173Z,,2025-01-11T03:24:16Z,,,,,,,heartbeat
,2025-01-11T03:24:50.962658Z,,2025-01-11T03:24:21Z,,,,,,,heartbeat
,2025-01-11T03:24:50.964132Z,,2025-01-11T03:24:26Z,,,,,,,heartbeat
,2025-01-11T03:24:50.965397Z,,2025-01-11T03:24:31Z,,,,,,,heartbeat
,2025-01-11T03:24:50.967040Z,,2025-01-11T03:24:36Z,,,,,,,heartbeat
,2025-01-11T03:24:50.968145Z,,2025-01-11T03:24:41Z,,,,,,,heartbeat
,2025-01-11T03:24:50.969304Z,,2025-01-11T03:24:46Z,,,,,,,heartbeat
,2025-01-11T03:25:35.956499Z,,2025-01-11T03:24:51Z,,,,,,,heartbeat
,2025-01-11T03:25:35.960040Z,,2025-01-11T03:24:56Z,,,,,,,heartbeat
,2025-01-11T03:25:35.962284Z,,2025-01-11T03:25:01Z,,,,,,,heartbeat
,2025-01-11T03:25:35.964566Z,,2025-01-11T03:25:06Z,,,,,,,heartbeat
,2025-01-11T03:25:35.965951Z,,2025-01-11T03:25:11Z,,,,,,,heartbeat
,2025-01-11T03:25:35.967531Z,,2025-01-11T03:25:16Z,,,,,,,heartbeat
,2025-01-11T03:25:35.969265Z,,2025-01-11T03:25:21Z,,,,,,,heartbeat
,2025-01-11T03:25:35.970469Z,,2025-01-11T03:25:26Z,,,,,,,heartbeat
,2025-01-11T03:25:35.971982Z,,2025-01-11T03:25:31Z,,,,,,,heartbeat
,2025-01-11T03:26:21.019756Z,,2025-01-11T03:25:36Z,,,,,,,heartbeat
,2025-01-11T03:26:21.023224Z,,2025-01-11T03:25:41Z,,,,,,,heartbeat
,2025-01-11T03:26:21.025533Z,,2025-01-11T03:25:46Z,,,,,,,heartbeat
,2025-01-11T03:26:21.028017Z,,2025-01-11T03:25:51Z,,,,,,,heartbeat
,2025-01-11T03:26:21.030160Z,,2025-01-11T03:25:56Z,,,,,,,heartbeat
,2025-01-11T03:26:21.031942Z,,2025-01-11T03:26:01Z,,,,,,,heartbeat
,2025-01-11T03:26:21.033456Z,,2025-01-11T03:26:06Z,,,,,,,heartbeat
,2025-01-11T03:26:21.035386Z,,2025-01-11T03:26:11Z,,,,,,,heartbeat
,2025-01-11T03:26:21.037073Z,,2025-01-11T03:26:16Z,,,,,,,heartbeat
,2025-01-11T03:27:10.990424Z,,2025-01-11T03:26:21Z,,,,,,,heartbeat
,2025-01-11T03:27:10.993503Z,,2025-01-11T03:26:26Z,,,,,,,heartbeat
,2025-01-11T03:27:10.995228Z,,2025-01-11T03:26:31Z,,,,,,,heartbeat
,2025-01-11T03:27:10.996540Z,,2025-01-11T03:26:36Z,,,,,,,heartbeat
,2025-01-11T03:27:10.997748Z,,2025-01-11T03:26:41Z,,,,,,,heartbeat
,2025-01-11T03:27:10.999139Z,,2025-01-11T03:26:46Z,,,,,,,heartbeat
,2025-01-11T03:27:11.000497Z,,2025-01-11T03:26:51Z,,,,,,,heartbeat
,2025-01-11T03:27:11.002165Z,,2025-01-11T03:26:55Z,,,,,,,heartbeat
,2025-01-11T03:27:11.003313Z,,2025-01-11T03:27:01Z,,,,,,,heartbeat
,2025-01-11T03:27:11.004235Z,,2025-01-11T03:27:06Z,,,,,,,heartbeat
,2025-01-11T03:27:56.044843Z,,2025-01-11T03:27:10Z,,,,,,,heartbeat
,2025-01-11T03:27:56.048310Z,,2025-01-11T03:27:15Z,,,,,,,heartbeat
,2025-01-11T03:27:56.050573Z,,2025-01-11T03:27:20Z,,,,,,,heartbeat
,2025-01-11T03:27:56.051967Z,,2025-01-11T03:27:26Z,,,,,,,heartbeat
,2025-01-11T03:27:56.053186Z,,2025-01-11T03:27:31Z,,,,,,,heartbeat
,2025-01-11T03:27:56.054530Z,,2025-01-11T03:27:35Z,,,,,,,heartbeat
,2025-01-11T03:27:56.055573Z,,2025-01-11T03:27:40Z,,,,,,,heartbeat
,2025-01-11T03:27:56.056679Z,,2025-01-11T03:27:45Z,,,,,,,heartbeat
,2025-01-11T03:27:56.058084Z,,2025-01-11T03:27:51Z,,,,,,,heartbeat
,2025-01-11T03:28:40.997665Z,,2025-01-11T03:27:56Z,,,,,,,heartbeat
,2025-01-11T03:28:41.001331Z,,2025-01-11T03:28:01Z,,,,,,,heartbeat
,2025-01-11T03:28:41.003270Z,,2025-01-11T03:28:05Z,,,,,,,heartbeat
,2025-01-11T03:28:41.005333Z,,2025-01-11T03:28:11Z,,,,,,,heartbeat
,2025-01-11T03:28:41.007116Z,,2025-01-11T03:28:16Z,,,,,,,heartbeat
,2025-01-11T03:28:41.009308Z,,2025-01-11T03:28:21Z,,,,,,,heartbeat
,2025-01-11T03:28:41.010791Z,,2025-01-11T03:28:26Z,,,,,,,heartbeat
,2025-01-11T03:28:41.012251Z,,2025-01-11T03:28:31Z,,,,,,,heartbeat
,2025-01-11T03:28:41.014002Z,,2025-01-11T03:28:36Z,,,,,,,heartbeat
,2025-01-11T03:29:31.071113Z,,2025-01-11T03:28:41Z,,,,,,,heartbeat
,2025-01-11T03:29:31.075059Z,,2025-01-11T03:28:46Z,,,,,,,heartbeat
,2025-01-11T03:29:31.077272Z,,2025-01-11T03:28:51Z,,,,,,,heartbeat
,2025-01-11T03:29:31.079354Z,,2025-01-11T03:28:56Z,,,,,,,heartbeat
,2025-01-11T03:29:31.080776Z,,2025-01-11T03:29:01Z,,,,,,,heartbeat
,2025-01-11T03:29:31.082360Z,,2025-01-11T03:29:06Z,,,,,,,heartbeat
,2025-01-11T03:29:31.083719Z,,2025-01-11T03:29:11Z,,,,,,,heartbeat
,2025-01-11T03:29:31.084918Z,,2025-01-11T03:29:16Z,,,,,,,heartbeat
,2025-01-11T03:29:31.085925Z,,2025-01-11T03:29:21Z,,,,,,,heartbeat
,2025-01-11T03:29:31.087084Z,,2025-01-11T03:29:26Z,,,,,,,heartbeat
,2025-01-11T03:30:16.028042Z,,2025-01-11T03:29:31Z,,,,,,,heartbeat
,2025-01-11T03:30:16.031065Z,,2025-01-11T03:29:36Z,,,,,,,heartbeat
,2025-01-11T03:30:16.033074Z,,2025-01-11T03:29:41Z,,,,,,,heartbeat
,2025-01-11T03:30:16.035014Z,,2025-01-11T03:29:46Z,,,,,,,heartbeat
,2025-01-11T03:30:16.036099Z,,2025-01-11T03:29:51Z,,,,,,,heartbeat
,2025-01-11T03:30:16.037004Z,,2025-01-11T03:29:56Z,,,,,,,heartbeat
,2025-01-11T03:30:16.037821Z,,2025-01-11T03:30:01Z,,,,,,,heartbeat
,2025-01-11T03:30:16.038850Z,,2025-01-11T03:30:06Z,,,,,,,heartbeat
,2025-01-11T03:30:16.040237Z,,2025-01-11T03:30:11Z,,,,,,,heartbeat
,2025-01-11T03:31:00.950947Z,,2025-01-11T03:30:16Z,,,,,,,heartbeat
,2025-01-11T03:31:00.955155Z,,2025-01-11T03:30:21Z,,,,,,,heartbeat
,2025-01-11T03:31:00.957049Z,,2025-01-11T03:30:26Z,,,,,,,heartbeat
,2025-01-11T03:31:00.959156Z,,2025-01-11T03:30:31Z,,,,,,,heartbeat
,2025-01-11T03:31:00.961629Z,,2025-01-11T03:30:36Z,,,,,,,heartbeat
,2025-01-11T03:31:00.964293Z,,2025-01-11T03:30:40Z,,,,,,,heartbeat
,2025-01-11T03:31:00.967320Z,,2025-01-11T03:30:45Z,,,,,,,heartbeat
,2025-01-11T03:31:00.968656Z,,2025-01-11T03:30:51Z,,,,,,,heartbeat
,2025-01-11T03:31:00.969703Z,,2025-01-11T03:30:56Z,,,,,,,heartbeat
,2025-01-11T03:31:51.019129Z,,2025-01-11T03:31:00Z,,,,,,,heartbeat
,2025-01-11T03:31:51.022362Z,,2025-01-11T03:31:06Z,,,,,,,heartbeat
,2025-01-11T03:31:51.025549Z,,2025-01-11T03:31:10Z,,,,,,,heartbeat
,2025-01-11T03:31:51.027241Z,,2025-01-11T03:31:15Z,,,,,,,heartbeat
,2025-01-11T03:31:51.028410Z,,2025-01-11T03:31:20Z,,,,,,,heartbeat
,2025-01-11T03:31:51.030281Z,,2025-01-11T03:31:26Z,,,,,,,heartbeat
,2025-01-11T03:31:51.031886Z,,2025-01-11T03:31:31Z,,,,,,,heartbeat
,2025-01-11T03:31:51.033177Z,,2025-01-11T03:31:36Z,,,,,,,heartbeat
,2025-01-11T03:31:51.034730Z,,2025-01-11T03:31:40Z,,,,,,,heartbeat
,2025-01-11T03:31:51.036053Z,,2025-01-11T03:31:45Z,,,,,,,heartbeat
,2025-01-11T03:32:36.038320Z,,2025-01-11T03:31:51Z,,,,,,,heartbeat
,2025-01-11T03:32:36.042598Z,,2025-01-11T03:31:55Z,,,,,,,heartbeat
,2025-01-11T03:32:36.046029Z,,2025-01-11T03:32:01Z,,,,,,,heartbeat
,2025-01-11T03:32:36.048141Z,,2025-01-11T03:32:05Z,,,,,,,heartbeat
,2025-01-11T03:32:36.050107Z,,2025-01-11T03:32:11Z,,,,,,,heartbeat
,2025-01-11T03:32:36.052231Z,,2025-01-11T03:32:15Z,,,,,,,heartbeat
,2025-01-11T03:32:36.053999Z,,2025-01-11T03:32:21Z,,,,,,,heartbeat
,2025-01-11T03:32:36.055231Z,,2025-01-11T03:32:26Z,,,,,,,heartbeat
,2025-01-11T03:32:36.056291Z,,2025-01-11T03:32:31Z,,,,,,,heartbeat
,2025-01-11T03:33:21.093077Z,,2025-01-11T03:32:36Z,,,,,,,heartbeat
,2025-01-11T03:33:21.096745Z,,2025-01-11T03:32:41Z,,,,,,,heartbeat
,2025-01-11T03:33:21.099146Z,,2025-01-11T03:32:46Z,,,,,,,heartbeat
,2025-01-11T03:33:21.101923Z,,2025-01-11T03:32:51Z,,,,,,,heartbeat
,2025-01-11T03:33:21.104407Z,,2025-01-11T03:32:56Z,,,,,,,heartbeat
,2025-01-11T03:33:21.106040Z,,2025-01-11T03:33:01Z,,,,,,,heartbeat
,2025-01-11T03:33:21.107403Z,,2025-01-11T03:33:06Z,,,,,,,heartbeat
,2025-01-11T03:33:21.109045Z,,2025-01-11T03:33:11Z,,,,,,,heartbeat
,2025-01-11T03:33:21.110790Z,,2025-01-11T03:33:16Z,,,,,,,heartbeat
,2025-01-11T03:34:11.064675Z,,2025-01-11T03:33:21Z,,,,,,,heartbeat
,2025-01-11T03:34:11.068499Z,,2025-01-11T03:33:26Z,,,,,,,heartbeat
,2025-01-11T03:34:11.070971Z,,2025-01-11T03:33:31Z,,,,,,,heartbeat
,2025-01-11T03:34:11.073159Z,,2025-01-11T03:33:36Z,,,,,,,heartbeat
,2025-01-11T03:34:11.074774Z,,2025-01-11T03:33:41Z,,,,,,,heartbeat
,2025-01-11T03:34:11.076163Z,,2025-01-11T03:33:46Z,,,,,,,heartbeat
,2025-01-11T03:34:11.077839Z,,2025-01-11T03:33:51Z,,,,,,,heartbeat
,2025-01-11T03:34:11.079214Z,,2025-01-11T03:33:56Z,,,,,,,heartbeat
,2025-01-11T03:34:11.080819Z,,2025-01-11T03:34:01Z,,,,,,,heartbeat
,2025-01-11T03:34:11.082042Z,,2025-01-11T03:34:06Z,,,,,,,heartbeat
,2025-01-11T03:34:56.022124Z,,2025-01-11T03:34:11Z,,,,,,,heartbeat
,2025-01-11T03:34:56.025589Z,,2025-01-11T03:34:15Z,,,,,,,heartbeat
,2025-01-11T03:34:56.028193Z,,2025-01-11T03:34:20Z,,,,,,,heartbeat
,2025-01-11T03:34:56.030271Z,,2025-01-11T03:34:25Z,,,,,,,heartbeat
,2025-01-11T03:34:56.031982Z,,2025-01-11T03:34:30Z,,,,,,,heartbeat
,2025-01-11T03:34:56.033313Z,,2025-01-11T03:34:35Z,,,,,,,heartbeat
,2025-01-11T03:34:56.034521Z,,2025-01-11T03:34:40Z,,,,,,,heartbeat
,2025-01-11T03:34:56.036408Z,,2025-01-11T03:34:46Z,,,,,,,heartbeat
,2025-01-11T03:34:56.038392Z,,2025-01-11T03:34:50Z,,,,,,,heartbeat
,2025-01-11T03:35:41.074657Z,,2025-01-11T03:34:56Z,,,,,,,heartbeat
,2025-01-11T03:35:41.078262Z,,2025-01-11T03:35:00Z,,,,,,,heartbeat
,2025-01-11T03:35:41.080391Z,,2025-01-11T03:35:06Z,,,,,,,heartbeat
,2025-01-11T03:35:41.082427Z,,2025-01-11T03:35:11Z,,,,,,,heartbeat
,2025-01-11T03:35:41.084583Z,,2025-01-11T03:35:16Z,,,,,,,heartbeat
,2025-01-11T03:35:41.086076Z,,2025-01-11T03:35:21Z,,,,,,,heartbeat
,2025-01-11T03:35:41.087761Z,,2025-01-11T03:35:26Z,,,,,,,heartbeat
,2025-01-11T03:35:41.089353Z,,2025-01-11T03:35:31Z,,,,,,,heartbeat
,2025-01-11T03:35:41.090430Z,,2025-01-11T03:35:36Z,,,,,,,heartbeat
,2025-01-11T03:36:25.984603Z,,2025-01-11T03:35:41Z,,,,,,,heartbeat
,2025-01-11T03:36:25.988107Z,,2025-01-11T03:35:45Z,,,,,,,heartbeat
,2025-01-11T03:36:25.990284Z,,2025-01-11T03:35:51Z,,,,,,,heartbeat
,2025-01-11T03:36:25.992957Z,,2025-01-11T03:35:55Z,,,,,,,heartbeat
,2025-01-11T03:36:25.995084Z,,2025-01-11T03:36:01Z,,,,,,,heartbeat
,2025-01-11T03:36:25.996506Z,,2025-01-11T03:36:06Z,,,,,,,heartbeat
,2025-01-11T03:36:25.997666Z,,2025-01-11T03:36:11Z,,,,,,,heartbeat
,2025-01-11T03:36:25.999094Z,,2025-01-11T03:36:16Z,,,,,,,heartbeat
,2025-01-11T03:36:26.000133Z,,2025-01-11T03:36:21Z,,,,,,,heartbeat
,2025-01-11T03:37:16.102181Z,,2025-01-11T03:36:26Z,,,,,,,heartbeat
,2025-01-11T03:37:16.105754Z,,2025-01-11T03:36:31Z,,,,,,,heartbeat
,2025-01-11T03:37:16.107817Z,,2025-01-11T03:36:36Z,,,,,,,heartbeat
,2025-01-11T03:37:16.110117Z,,2025-01-11T03:36:41Z,,,,,,,heartbeat
,2025-01-11T03:37:16.111985Z,,2025-01-11T03:36:46Z,,,,,,,heartbeat
,2025-01-11T03:37:16.113771Z,,2025-01-11T03:36:51Z,,,,,,,heartbeat
,2025-01-11T03:37:16.115022Z,,2025-01-11T03:36:56Z,,,,,,,heartbeat
,2025-01-11T03:37:16.116732Z,,2025-01-11T03:37:01Z,,,,,,,heartbeat
,2025-01-11T03:37:16.118763Z,,2025-01-11T03:37:06Z,,,,,,,heartbeat
,2025-01-11T03:37:16.120149Z,,2025-01-11T03:37:11Z,,,,,,,heartbeat
,2025-01-11T03:38:00.981306Z,,2025-01-11T03:37:16Z,,,,,,,heartbeat
,2025-01-11T03:38:00.985014Z,,2025-01-11T03:37:21Z,,,,,,,heartbeat
,2025-01-11T03:38:00.987114Z,,2025-01-11T03:37:26Z,,,,,,,heartbeat
,2025-01-11T03:38:00.989045Z,,2025-01-11T03:37:31Z,,,,,,,heartbeat
,2025-01-11T03:38:00.990901Z,,2025-01-11T03:37:36Z,,,,,,,heartbeat
,2025-01-11T03:38:00.992541Z,,2025-01-11T03:37:41Z,,,,,,,heartbeat
,2025-01-11T03:38:00.993977Z,,2025-01-11T03:37:46Z,,,,,,,heartbeat
,2025-01-11T03:38:00.995784Z,,2025-01-11T03:37:51Z,,,,,,,heartbeat
,2025-01-11T03:38:00.997529Z,,2025-01-11T03:37:55Z,,,,,,,heartbeat
,2025-01-11T03:38:46.009451Z,,2025-01-11T03:38:01Z,,,,,,,heartbeat
,2025-01-11T03:38:46.012791Z,,2025-01-11T03:38:05Z,,,,,,,heartbeat
,2025-01-11T03:38:46.013945Z,,2025-01-11T03:38:10Z,,,,,,,heartbeat
,2025-01-11T03:38:46.014964Z,,2025-01-11T03:38:15Z,,,,,,,heartbeat
,2025-01-11T03:38:46.016241Z,,2025-01-11T03:38:21Z,,,,,,,heartbeat
,2025-01-11T03:38:46.017524Z,,2025-01-11T03:38:26Z,,,,,,,heartbeat
,2025-01-11T03:38:46.018478Z,,2025-01-11T03:38:30Z,,,,,,,heartbeat
,2025-01-11T03:38:46.019528Z,,2025-01-11T03:38:36Z,,,,,,,heartbeat
,2025-01-11T03:38:46.020918Z,,2025-01-11T03:38:41Z,,,,,,,heartbeat
,2025-01-11T03:39:35.980655Z,,2025-01-11T03:38:45Z,,,,,,,heartbeat
,2025-01-11T03:39:35.984347Z,,2025-01-11T03:38:51Z,,,,,,,heartbeat
,2025-01-11T03:39:35.986647Z,,2025-01-11T03:38:55Z,,,,,,,heartbeat
,2025-01-11T03:39:35.988708Z,,2025-01-11T03:39:00Z,,,,,,,heartbeat
,2025-01-11T03:39:35.990668Z,,2025-01-11T03:39:05Z,,,,,,,heartbeat
,2025-01-11T03:39:35.992355Z,,2025-01-11T03:39:10Z,,,,,,,heartbeat
,2025-01-11T03:39:35.993663Z,,2025-01-11T03:39:15Z,,,,,,,heartbeat
,2025-01-11T03:39:35.995125Z,,2025-01-11T03:39:20Z,,,,,,,heartbeat
,2025-01-11T03:39:35.996141Z,,2025-01-11T03:39:25Z,,,,,,,heartbeat
,2025-01-11T03:39:35.997238Z,,2025-01-11T03:39:31Z,,,,,,,heartbeat
,2025-01-11T03:40:21.037604Z,,2025-01-11T03:39:36Z,,,,,,,heartbeat
,2025-01-11T03:40:21.041298Z,,2025-01-11T03:39:40Z,,,,,,,heartbeat
,2025-01-11T03:40:21.043479Z,,2025-01-11T03:39:46Z,,,,,,,heartbeat
,2025-01-11T03:40:21.045542Z,,2025-01-11T03:39:51Z,,,,,,,heartbeat
,2025-01-11T03:40:21.047312Z,,2025-01-11T03:39:56Z,,,,,,,heartbeat
,2025-01-11T03:40:21.049361Z,,2025-01-11T03:40:01Z,,,,,,,heartbeat
,2025-01-11T03:40:21.050691Z,,2025-01-11T03:40:06Z,,,,,,,heartbeat
,2025-01-11T03:40:21.052196Z,,2025-01-11T03:40:11Z,,,,,,,heartbeat
,2025-01-11T03:40:21.053693Z,,2025-01-11T03:40:16Z,,,,,,,heartbeat
,2025-01-11T03:41:06.195732Z,,2025-01-11T03:40:21Z,,,,,,,heartbeat
,2025-01-11T03:41:06.199124Z,,2025-01-11T03:40:26Z,,,,,,,heartbeat
,2025-01-11T03:41:06.201084Z,,2025-01-11T03:40:31Z,,,,,,,heartbeat
,2025-01-11T03:41:06.203113Z,,2025-01-11T03:40:36Z,,,,,,,heartbeat
,2025-01-11T03:41:06.204840Z,,2025-01-11T03:40:41Z,,,,,,,heartbeat
,2025-01-11T03:41:06.206888Z,,2025-01-11T03:40:46Z,,,,,,,heartbeat
,2025-01-11T03:41:06.209117Z,,2025-01-11T03:40:51Z,,,,,,,heartbeat
,2025-01-11T03:41:06.211087Z,,2025-01-11T03:40:56Z,,,,,,,heartbeat
,2025-01-11T03:41:06.212329Z,,2025-01-11T03:41:01Z,,,,,,,heartbeat
,2025-01-11T03:41:56.064321Z,,2025-01-11T03:41:06Z,,,,,,,heartbeat
,2025-01-11T03:41:56.068067Z,,2025-01-11T03:41:11Z,,,,,,,heartbeat
,2025-01-11T03:41:56.069978Z,,2025-01-11T03:41:16Z,,,,,,,heartbeat
,2025-01-11T03:41:56.071754Z,,2025-01-11T03:41:21Z,,,,,,,heartbeat
,2025-01-11T03:41:56.073132Z,,2025-01-11T03:41:26Z,,,,,,,heartbeat
,2025-01-11T03:41:56.074726Z,,2025-01-11T03:41:31Z,,,,,,,heartbeat
,2025-01-11T03:41:56.075999Z,,2025-01-11T03:41:35Z,,,,,,,heartbeat
,2025-01-11T03:41:56.077021Z,,2025-01-11T03:41:40Z,,,,,,,heartbeat
,2025-01-11T03:41:56.077977Z,,2025-01-11T03:41:45Z,,,,,,,heartbeat
,2025-01-11T03:41:56.079091Z,,2025-01-11T03:41:50Z,,,,,,,heartbeat
,2025-01-11T03:42:41.120243Z,,2025-01-11T03:41:56Z,,,,,,,heartbeat
,2025-01-11T03:42:41.123890Z,,2025-01-11T03:42:00Z,,,,,,,heartbeat
,2025-01-11T03:42:41.126028Z,,2025-01-11T03:42:05Z,,,,,,,heartbeat
,2025-01-11T03:42:41.127894Z,,2025-01-11T03:42:11Z,,,,,,,heartbeat
,2025-01-11T03:42:41.129567Z,,2025-01-11T03:42:16Z,,,,,,,heartbeat
,2025-01-11T03:42:41.132255Z,,2025-01-11T03:42:21Z,,,,,,,heartbeat
,2025-01-11T03:42:41.133969Z,,2025-01-11T03:42:26Z,,,,,,,heartbeat
,2025-01-11T03:42:41.135375Z,,2025-01-11T03:42:30Z,,,,,,,heartbeat
,2025-01-11T03:42:41.136837Z,,2025-01-11T03:42:35Z,,,,,,,heartbeat
,2025-01-11T03:43:26.074480Z,,2025-01-11T03:42:40Z,,,,,,,heartbeat
,2025-01-11T03:43:26.078221Z,,2025-01-11T03:42:46Z,,,,,,,heartbeat
,2025-01-11T03:43:26.080047Z,,2025-01-11T03:42:50Z,,,,,,,heartbeat
,2025-01-11T03:43:26.082228Z,,2025-01-11T03:42:55Z,,,,,,,heartbeat
,2025-01-11T03:43:26.084461Z,,2025-01-11T03:43:00Z,,,,,,,heartbeat
,2025-01-11T03:43:26.086550Z,,2025-01-11T03:43:05Z,,,,,,,heartbeat
,2025-01-11T03:43:26.087962Z,,2025-01-11T03:43:11Z,,,,,,,heartbeat
,2025-01-11T03:43:26.089501Z,,2025-01-11T03:43:15Z,,,,,,,heartbeat
,2025-01-11T03:43:26.090689Z,,2025-01-11T03:43:20Z,,,,,,,heartbeat
,2025-01-11T03:44:16.046387Z,,2025-01-11T03:43:26Z,,,,,,,heartbeat
,2025-01-11T03:44:16.050135Z,,2025-01-11T03:43:31Z,,,,,,,heartbeat
,2025-01-11T03:44:16.052336Z,,2025-01-11T03:43:36Z,,,,,,,heartbeat
,2025-01-11T03:44:16.054492Z,,2025-01-11T03:43:41Z,,,,,,,heartbeat
,2025-01-11T03:44:16.056998Z,,2025-01-11T03:43:46Z,,,,,,,heartbeat
,2025-01-11T03:44:16.059093Z,,2025-01-11T03:43:51Z,,,,,,,heartbeat
