symbol,received_time,trade_time,server_time,last,bid,ask,bid_size,ask_size,volume,type
AAPL,2025-01-10T19:56:17.032196Z,,,,1100,800,1100,800,37193412,quote
AAPL,2025-01-10T19:56:17.032979Z,,,,1000,700,1000,700,37193521,quote
AAPL,2025-01-10T19:56:17.034501Z,2025-01-10T19:56:15Z,,236.44,236.43,236.46,400,,37193932,quote
AAPL,2025-01-10T19:56:20.074613Z,2025-01-10T19:56:16Z,,236.445,300,,300,,37196027,quote
AAPL,2025-01-10T19:56:20.082808Z,2025-01-10T19:56:17Z,,236.423,236.42,236.44,1000,,37196644,quote
AAPL,2025-01-10T19:56:20.086701Z,,,,,100,,100,37196668,quote
AAPL,2025-01-10T19:56:22.031633Z,2025-01-10T19:56:19Z,,236.43,,700,,700,37196986,quote
AAPL,2025-01-10T19:56:22.036254Z,2025-01-10T19:56:20Z,,,,200,,200,37197308,quote
AAPL,2025-01-10T19:56:27.031492Z,2025-01-10T19:56:21Z,,236.42,400,236.43,400,,37199313,quote
AAPL,2025-01-10T19:56:27.036651Z,2025-01-10T19:56:22Z,,236.43,,236.44,,700,37199686,quote
AAPL,2025-01-10T19:56:27.040671Z,,,,,300,,300,37199894,quote
AAPL,2025-01-10T19:56:27.042822Z,2025-01-10T19:56:24Z,,,,,,,37200299,quote
AAPL,2025-01-10T19:56:27.045428Z,,,,,,,,37200317,quote
AAPL,2025-01-10T19:56:30.110882Z,,,,,236.43,,,37200419,quote
AAPL,2025-01-10T19:56:30.112724Z,2025-01-10T19:56:27Z,,236.39,236.38,236.4,100,200,37203153,quote
AAPL,2025-01-10T19:56:30.115090Z,2025-01-10T19:56:28Z,,236.385,200,300,200,300,37203405,quote
AAPL,2025-01-10T19:56:32.058152Z,2025-01-10T19:56:29Z,,236.3978,300,,300,,37203584,quote
AAPL,2025-01-10T19:56:32.066840Z,2025-01-10T19:56:30Z,,236.38,,,,,37203750,quote
AAPL,2025-01-10T19:56:35.030050Z,2025-01-10T19:56:31Z,,236.39,,236.39,,100,37204085,quote
AAPL,2025-01-10T19:56:35.032519Z,,,,,,,,37204103,quote
AAPL,2025-01-10T19:56:35.034419Z,2025-01-10T19:56:33Z,,236.355,236.34,236.38,,700,37205550,quote
AAPL,2025-01-10T19:56:37.074648Z,2025-01-10T19:56:34Z,,236.38,236.37,236.39,100,100,37206300,quote
AAPL,2025-01-10T19:56:37.079105Z,2025-01-10T19:56:35Z,,236.37,236.38,200,,200,37206645,quote
AAPL,2025-01-10T19:56:40.148923Z,2025-01-10T19:56:36Z,,236.38,236.36,100,700,100,37210778,quote
AAPL,2025-01-10T19:56:40.152047Z,2025-01-10T19:56:37Z,,236.43,236.4,236.43,200,700,37214355,quote
AAPL,2025-01-10T19:56:40.153127Z,2025-01-10T19:56:38Z,,100,236.39,,700,,37214497,quote
AAPL,2025-01-10T19:56:43.031725Z,,,,1100,236.42,1100,200,37214531,quote
AAPL,2025-01-10T19:56:43.034872Z,,,,900,,900,,37214575,quote
AAPL,2025-01-10T19:56:43.037182Z,2025-01-10T19:56:41Z,,236.4148,800,700,800,700,37215212,quote
AAPL,2025-01-10T19:56:48.076638Z,2025-01-10T19:56:42Z,,236.41,,236.41,,300,37215724,quote
AAPL,2025-01-10T19:56:48.079344Z,,,,,,,,37215748,quote
AAPL,2025-01-10T19:56:48.081410Z,2025-01-10T19:56:44Z,,,,236.42,,100,37216251,quote
AAPL,2025-01-10T19:56:48.083336Z,,,,,,,,37216312,quote
AAPL,2025-01-10T19:56:48.085084Z,2025-01-10T19:56:46Z,,,,700,,700,37216685,quote
AAPL,2025-01-10T19:56:52.029918Z,2025-01-10T19:56:47Z,,236.4,,236.41,,300,37217117,quote
AAPL,2025-01-10T19:56:52.031632Z,,,,,,,,37217118,quote
AAPL,2025-01-10T19:56:52.032488Z,,,,,,,,37217135,quote
AAPL,2025-01-10T19:56:52.033205Z,2025-01-10T19:56:50Z,,,,700,,700,37217977,quote
AAPL,2025-01-10T19:56:54.057248Z,2025-01-10T19:56:51Z,,236.41,,200,,200,37218136,quote
AAPL,2025-01-10T19:56:54.060393Z,2025-01-10T19:56:52Z,,236.39,600,236.4,600,100,37218739,quote
AAPL,2025-01-10T19:56:57.026656Z,2025-01-10T19:56:53Z,,236.395,236.38,236.41,300,200,37220883,quote
AAPL,2025-01-10T19:56:57.028922Z,2025-01-10T19:56:54Z,,236.4,236.39,,700,,37221238,quote
AAPL,2025-01-10T19:56:57.030027Z,2025-01-10T19:56:55Z,,236.42,236.4,236.42,200,,37221859,quote
AAPL,2025-01-10T19:57:00.135320Z,,,,,700,,700,37221894,quote
AAPL,2025-01-10T19:57:00.138022Z,,,,,300,,300,37221902,quote
AAPL,2025-01-10T19:57:00.140108Z,2025-01-10T19:56:58Z,,236.4,300,700,300,700,37222228,quote
AAPL,2025-01-10T19:57:02.027492Z,2025-01-10T19:56:59Z,,236.39,236.38,236.4,500,100,37223812,quote
AAPL,2025-01-10T19:57:02.030840Z,2025-01-10T19:57:00Z,,236.31,236.31,236.34,700,,37226622,quote
AAPL,2025-01-10T19:57:04.028825Z,2025-01-10T19:57:01Z,,236.33,400,,400,,37227136,quote
AAPL,2025-01-10T19:57:04.032860Z,2025-01-10T19:57:02Z,,236.29,236.27,236.31,700,700,37228515,quote
AAPL,2025-01-10T19:57:07.031373Z,2025-01-10T19:57:03Z,,236.3052,,236.3,,100,37230852,quote
AAPL,2025-01-10T19:57:07.046863Z,2025-01-10T19:57:04Z,,236.2839,,236.31,,500,37231285,quote
AAPL,2025-01-10T19:57:07.049856Z,2025-01-10T19:57:05Z,,236.3317,236.32,236.34,,100,37232835,quote
AAPL,2025-01-10T19:57:09.028096Z,2025-01-10T19:57:06Z,,236.34,300,300,300,300,37233908,quote
AAPL,2025-01-10T19:57:09.030637Z,2025-01-10T19:57:07Z,,236.35,236.33,236.37,700,200,37234678,quote
AAPL,2025-01-10T19:57:11.028254Z,2025-01-10T19:57:08Z,,236.37,236.35,236.38,,400,37235617,quote
AAPL,2025-01-10T19:57:11.032326Z,2025-01-10T19:57:09Z,,236.3799,236.36,,,,37241087,quote
AAPL,2025-01-10T19:57:14.033286Z,,,236.38,236.37,236.41,,700,37243127,quote
AAPL,2025-01-10T19:57:14.037443Z,2025-01-10T19:57:11Z,,236.39,236.38,200,,200,37243684,quote
AAPL,2025-01-10T19:57:14.040409Z,2025-01-10T19:57:12Z,,,236.37,300,,300,37244030,quote
AAPL,2025-01-10T19:57:16.028321Z,2025-01-10T19:57:13Z,,236.42,236.39,236.43,,200,37247255,quote
AAPL,2025-01-10T19:57:16.032348Z,2025-01-10T19:57:14Z,,236.43,,,,,37247458,quote
AAPL,2025-01-10T19:57:18.026688Z,2025-01-10T19:57:15Z,,236.415,236.4,700,100,700,37247969,quote
AAPL,2025-01-10T19:57:18.028047Z,2025-01-10T19:57:16Z,,236.4,236.39,,700,,37248608,quote
AAPL,2025-01-10T19:57:21.107050Z,2025-01-10T19:57:17Z,,236.39,200,236.4,200,100,37249708,quote
AAPL,2025-01-10T19:57:21.110385Z,2025-01-10T19:57:18Z,,236.415,236.4,236.43,,700,37250569,quote
AAPL,2025-01-10T19:57:21.112014Z,2025-01-10T19:57:19Z,,100,236.41,,300,,37251380,quote
AAPL,2025-01-10T19:57:23.028462Z,2025-01-10T19:57:20Z,,236.43,236.4,236.44,500,,37251704,quote
AAPL,2025-01-10T19:57:23.030927Z,2025-01-10T19:57:21Z,,,236.41,236.45,300,,37252339,quote
AAPL,2025-01-10T19:57:27.044167Z,2025-01-10T19:57:22Z,,236.48,236.44,236.47,700,,37252889,quote
AAPL,2025-01-10T19:57:27.047894Z,2025-01-10T19:57:23Z,,236.46,,236.48,,,37253447,quote
AAPL,2025-01-10T19:57:27.050586Z,2025-01-10T19:57:24Z,,,400,236.47,400,,37253858,quote
AAPL,2025-01-10T19:57:27.052392Z,,,,,,,,37253880,quote
AAPL,2025-01-10T19:57:30.026897Z,2025-01-10T19:57:26Z,,236.455,1100,,1100,,37254719,quote
AAPL,2025-01-10T19:57:30.028558Z,2025-01-10T19:57:27Z,,236.45,1200,236.48,1200,,37256482,quote
AAPL,2025-01-10T19:57:30.029825Z,,,,1100,236.47,1100,200,37256672,quote
AAPL,2025-01-10T19:57:33.031249Z,2025-01-10T19:57:29Z,,236.44,,236.45,,700,37259088,quote
AAPL,2025-01-10T19:57:33.034033Z,2025-01-10T19:57:30Z,,,,236.46,,,37259738,quote
AAPL,2025-01-10T19:57:33.036265Z,2025-01-10T19:57:31Z,,236.4639,,236.47,,,37261008,quote
AAPL,2025-01-10T19:57:36.050891Z,2025-01-10T19:57:32Z,,236.45,,,,,37261427,quote
AAPL,2025-01-10T19:57:36.053186Z,2025-01-10T19:57:33Z,,236.44,,400,,400,37261970,quote
AAPL,2025-01-10T19:57:36.055090Z,2025-01-10T19:57:34Z,,236.46,400,236.45,400,700,37268267,quote
AAPL,2025-01-10T19:57:38.027527Z,2025-01-10T19:57:35Z,,236.445,,236.46,,,37268840,quote
AAPL,2025-01-10T19:57:38.029312Z,2025-01-10T19:57:36Z,,236.43,236.41,236.43,100,,37270502,quote
AAPL,2025-01-10T19:57:40.029606Z,2025-01-10T19:57:37Z,,236.4158,200,,200,,37270864,quote
AAPL,2025-01-10T19:57:40.032787Z,2025-01-10T19:57:38Z,,236.42,300,,300,,37271262,quote
AAPL,2025-01-10T19:57:42.030324Z,2025-01-10T19:57:39Z,,236.41,236.37,236.4,,200,37272135,quote
AAPL,2025-01-10T19:57:42.034824Z,2025-01-10T19:57:40Z,,236.385,236.35,236.38,400,700,37272567,quote
AAPL,2025-01-10T19:57:45.067806Z,2025-01-10T19:57:41Z,,236.36,500,200,500,200,37272716,quote
AAPL,2025-01-10T19:57:45.071150Z,2025-01-10T19:57:42Z,,236.38,236.36,100,700,100,37273297,quote
AAPL,2025-01-10T19:57:45.073296Z,,,,236.35,236.37,100,700,37273469,quote
AAPL,2025-01-10T19:57:48.139617Z,2025-01-10T19:57:44Z,,236.37,236.32,236.36,700,,37274132,quote
AAPL,2025-01-10T19:57:48.140911Z,,,,236.33,200,,200,37274315,quote
AAPL,2025-01-10T19:57:48.142199Z,2025-01-10T19:57:46Z,,236.36,236.35,236.38,300,900,37275178,quote
AAPL,2025-01-10T19:57:51.112956Z,2025-01-10T19:57:47Z,,236.365,236.34,,700,,37275319,quote
AAPL,2025-01-10T19:57:51.116806Z,,,,,,,,37275349,quote
AAPL,2025-01-10T19:57:51.118433Z,2025-01-10T19:57:49Z,,236.34,,,,,37277797,quote
AAPL,2025-01-10T19:57:54.030380Z,2025-01-10T19:57:50Z,,236.37,236.35,800,1100,800,37278001,quote
AAPL,2025-01-10T19:57:54.034603Z,2025-01-10T19:57:51Z,,,,900,,900,37278264,quote
AAPL,2025-01-10T19:57:54.038087Z,2025-01-10T19:57:52Z,,236.365,1000,,1000,,37279085,quote
AAPL,2025-01-10T19:57:59.099698Z,2025-01-10T19:57:53Z,,236.3719,,236.37,,100,37279251,quote
AAPL,2025-01-10T19:57:59.103761Z,,,,1100,236.38,1100,900,37279280,quote
AAPL,2025-01-10T19:57:59.104913Z,2025-01-10T19:57:55Z,,236.365,236.36,,100,,37279546,quote
AAPL,2025-01-10T19:57:59.106631Z,,,,236.35,1000,1000,1000,37279663,quote
AAPL,2025-01-10T19:58:02.030792Z,2025-01-10T19:57:58Z,,236.3568,,,,,37280066,quote
AAPL,2025-01-10T19:58:02.034646Z,,,,,,,,37280171,quote
AAPL,2025-01-10T19:58:02.036893Z,2025-01-10T19:58:00Z,,236.36,236.34,1300,300,1300,37282309,quote
AAPL,2025-01-10T19:58:09.030196Z,2025-01-10T19:58:01Z,,236.37,236.37,236.4,400,700,37284633,quote
AAPL,2025-01-10T19:58:09.034654Z,,,,300,,300,,37284644,quote
AAPL,2025-01-10T19:58:09.036726Z,,,,,236.39,,,37284720,quote
AAPL,2025-01-10T19:58:09.038163Z,,,,,100,,100,37284731,quote
AAPL,2025-01-10T19:58:09.039408Z,,,,400,236.4,400,700,37284975,quote
AAPL,2025-01-10T19:58:09.041319Z,,,,,,,,37285021,quote
AAPL,2025-01-10T19:58:09.042413Z,2025-01-10T19:58:07Z,,400,,,,,37285471,quote
AAPL,2025-01-10T19:58:11.030848Z,2025-01-10T19:58:08Z,,236.405,236.4,236.42,100,,37288258,quote
AAPL,2025-01-10T19:58:11.033882Z,,,236.4,236.39,,900,,37288475,quote
AAPL,2025-01-10T19:58:13.029673Z,2025-01-10T19:58:10Z,,236.3709,236.37,236.38,200,200,37289884,quote
AAPL,2025-01-10T19:58:13.032894Z,2025-01-10T19:58:11Z,,236.34,236.33,236.35,,100,37292532,quote
AAPL,2025-01-10T19:58:16.094981Z,2025-01-10T19:58:12Z,,,100,200,100,200,37292709,quote
AAPL,2025-01-10T19:58:16.097624Z,2025-01-10T19:58:13Z,,236.35,,100,,100,37294222,quote
AAPL,2025-01-10T19:58:16.099731Z,2025-01-10T19:58:14Z,,236.32,236.31,236.34,,700,37294586,quote
AAPL,2025-01-10T19:58:20.029257Z,2025-01-10T19:58:15Z,,,700,236.33,700,100,37294880,quote
AAPL,2025-01-10T19:58:20.031815Z,,,,300,,300,,37294969,quote
AAPL,2025-01-10T19:58:20.033748Z,2025-01-10T19:58:17Z,,236.33,236.32,236.34,700,,37295752,quote
AAPL,2025-01-10T19:58:20.035016Z,,,,200,,200,,37295858,quote
AAPL,2025-01-10T19:58:23.059004Z,,,,,,,,37295914,quote
AAPL,2025-01-10T19:58:23.062112Z,2025-01-10T19:58:20Z,,236.335,236.33,236.35,,,37297013,quote
AAPL,2025-01-10T19:58:23.064319Z,2025-01-10T19:58:21Z,,236.34,300,236.36,300,700,37297449,quote
AAPL,2025-01-10T19:58:26.132566Z,2025-01-10T19:58:22Z,,236.345,236.34,236.37,100,,37298035,quote
AAPL,2025-01-10T19:58:26.135153Z,2025-01-10T19:58:23Z,,236.35,236.33,,300,,37298166,quote
AAPL,2025-01-10T19:58:26.136909Z,,,,200,236.35,200,100,37298282,quote
AAPL,2025-01-10T19:58:28.046670Z,2025-01-10T19:58:25Z,,236.32,236.31,236.33,700,,37301305,quote
AAPL,2025-01-10T19:58:28.050734Z,2025-01-10T19:58:26Z,,236.34,200,236.34,200,,37301663,quote
AAPL,2025-01-10T19:58:30.029470Z,2025-01-10T19:58:27Z,,236.325,100,236.33,100,200,37301982,quote
AAPL,2025-01-10T19:58:30.033434Z,2025-01-10T19:58:28Z,,236.3,236.29,300,700,300,37302752,quote
AAPL,2025-01-10T19:58:32.030293Z,2025-01-10T19:58:29Z,,236.315,236.3,200,,200,37302999,quote
AAPL,2025-01-10T19:58:32.034002Z,2025-01-10T19:58:30Z,,236.325,236.31,236.34,,,37304222,quote
AAPL,2025-01-10T19:58:34.028872Z,2025-01-10T19:58:31Z,,236.33,236.32,100,400,100,37304765,quote
AAPL,2025-01-10T19:58:34.030378Z,2025-01-10T19:58:32Z,,236.34,236.34,236.36,300,700,37305520,quote
AAPL,2025-01-10T19:58:37.028915Z,2025-01-10T19:58:33Z,,236.36,236.35,236.37,100,100,37305812,quote
AAPL,2025-01-10T19:58:37.032145Z,2025-01-10T19:58:34Z,,,,236.38,,700,37306034,quote
AAPL,2025-01-10T19:58:37.034660Z,2025-01-10T19:58:35Z,,236.37,236.34,900,400,900,37306320,quote
AAPL,2025-01-10T19:58:40.058053Z,,,,800,1100,800,1100,37306463,quote
AAPL,2025-01-10T19:58:40.060667Z,2025-01-10T19:58:37Z,,236.34,236.33,236.35,200,700,37308118,quote
AAPL,2025-01-10T19:58:40.062567Z,2025-01-10T19:58:38Z,,,,100,,100,37308228,quote
AAPL,2025-01-10T19:58:42.028716Z,2025-01-10T19:58:39Z,,236.32,236.3,236.33,700,200,37308895,quote
AAPL,2025-01-10T19:58:42.036096Z,2025-01-10T19:58:40Z,,236.27,236.28,236.29,100,300,37309708,quote
AAPL,2025-01-10T19:58:44.028841Z,2025-01-10T19:58:41Z,,,236.26,200,700,200,37309930,quote
AAPL,2025-01-10T19:58:44.032962Z,2025-01-10T19:58:42Z,,236.295,236.28,236.31,,100,37310178,quote
AAPL,2025-01-10T19:58:47.099786Z,2025-01-10T19:58:43Z,,236.28,236.27,236.29,100,200,37311284,quote
AAPL,2025-01-10T19:58:47.103652Z,2025-01-10T19:58:44Z,,236.26,236.26,1100,200,1100,37312014,quote
AAPL,2025-01-10T19:58:47.105282Z,2025-01-10T19:58:45Z,,236.28,236.27,700,700,700,37312328,quote
AAPL,2025-01-10T19:58:49.069538Z,2025-01-10T19:58:46Z,,236.277,800,,800,,37312813,quote
AAPL,2025-01-10T19:58:49.073740Z,2025-01-10T19:58:47Z,,236.2724,1000,,1000,,37313137,quote
AAPL,2025-01-10T19:58:52.028870Z,2025-01-10T19:58:48Z,,236.28,800,,800,,37313363,quote
AAPL,2025-01-10T19:58:52.031379Z,2025-01-10T19:58:49Z,,236.31,236.28,236.31,700,,37317159,quote
AAPL,2025-01-10T19:58:52.033568Z,2025-01-10T19:58:50Z,,236.28,400,200,400,200,37317347,quote
AAPL,2025-01-10T19:58:55.030272Z,,,,100,700,100,700,37317496,quote
AAPL,2025-01-10T19:58:55.033327Z,,,,236.29,200,200,200,37317526,quote
AAPL,2025-01-10T19:58:55.034574Z,2025-01-10T19:58:53Z,,236.3,1200,,1200,,37319622,quote
AAPL,2025-01-10T19:58:58.080489Z,2025-01-10T19:58:54Z,,236.3082,,,,,37319912,quote
AAPL,2025-01-10T19:58:58.083573Z,2025-01-10T19:58:55Z,,236.3,1300,300,1300,300,37320026,quote
AAPL,2025-01-10T19:58:58.085554Z,2025-01-10T19:58:56Z,,236.315,236.32,236.35,300,100,37321849,quote
AAPL,2025-01-10T19:59:00.028674Z,2025-01-10T19:58:57Z,,236.335,500,700,500,700,37322502,quote
AAPL,2025-01-10T19:59:00.031351Z,2025-01-10T19:58:58Z,,236.35,236.34,236.36,300,100,37322814,quote
AAPL,2025-01-10T19:59:03.097639Z,2025-01-10T19:58:59Z,,236.34,236.33,700,1500,700,37323612,quote
AAPL,2025-01-10T19:59:03.100495Z,,,,,,,,37323631,quote
AAPL,2025-01-10T19:59:03.102275Z,2025-01-10T19:59:01Z,,236.35,236.34,400,100,400,37323933,quote
AAPL,2025-01-10T19:59:06.066561Z,2025-01-10T19:59:02Z,,,200,700,200,700,37324272,quote
AAPL,2025-01-10T19:59:06.068480Z,2025-01-10T19:59:03Z,,236.355,236.36,236.39,,,37325489,quote
AAPL,2025-01-10T19:59:06.069775Z,2025-01-10T19:59:04Z,,236.378322,300,,300,,37326284,quote
AAPL,2025-01-10T19:59:08.032032Z,,,236.35,236.34,236.36,1500,800,37327203,quote
AAPL,2025-01-10T19:59:08.034635Z,2025-01-10T19:59:06Z,,236.33,236.33,236.35,100,700,37330031,quote
AAPL,2025-01-10T19:59:11.084850Z,2025-01-10T19:59:07Z,,236.3476,,,,,37330718,quote
AAPL,2025-01-10T19:59:11.087840Z,,,,236.32,,400,,37330746,quote
AAPL,2025-01-10T19:59:11.088876Z,2025-01-10T19:59:09Z,,236.3293,,236.34,,,37331020,quote
AAPL,2025-01-10T19:59:15.080716Z,2025-01-10T19:59:10Z,,236.335,236.33,236.35,200,,37331305,quote
AAPL,2025-01-10T19:59:15.084902Z,2025-01-10T19:59:11Z,,236.34,300,200,300,200,37331688,quote
AAPL,2025-01-10T19:59:15.086913Z,,,,,700,,700,37331710,quote
AAPL,2025-01-10T19:59:15.088411Z,2025-01-10T19:59:13Z,,,200,,200,,37333111,quote
AAPL,2025-01-10T19:59:17.128960Z,2025-01-10T19:59:14Z,,236.28,236.27,236.29,700,200,37335151,quote
AAPL,2025-01-10T19:59:17.131988Z,2025-01-10T19:59:15Z,,236.29,236.28,236.31,,,37335747,quote
AAPL,2025-01-10T19:59:19.033752Z,2025-01-10T19:59:16Z,,236.295,100,700,100,700,37338277,quote
AAPL,2025-01-10T19:59:19.037821Z,2025-01-10T19:59:17Z,,236.28,236.25,236.29,700,500,37339193,quote
AAPL,2025-01-10T19:59:21.032045Z,2025-01-10T19:59:18Z,,236.2697,,236.28,,200,37340588,quote
AAPL,2025-01-10T19:59:21.034521Z,2025-01-10T19:59:19Z,,236.25,236.24,236.27,100,700,37341088,quote
AAPL,2025-01-10T19:59:24.033607Z,2025-01-10T19:59:20Z,,236.28,236.26,236.29,700,,37341605,quote
AAPL,2025-01-10T19:59:24.038950Z,,,236.275,,100,,100,37341780,quote
AAPL,2025-01-10T19:59:24.042175Z,2025-01-10T19:59:22Z,,236.29,236.27,200,100,200,37342095,quote
AAPL,2025-01-10T19:59:26.032287Z,2025-01-10T19:59:23Z,,236.2661,236.26,300,600,300,37342326,quote
AAPL,2025-01-10T19:59:26.040994Z,2025-01-10T19:59:24Z,,236.275,300,700,300,700,37342607,quote
AAPL,2025-01-10T19:59:30.032189Z,2025-01-10T19:59:25Z,,236.27,200,,200,,37343112,quote
AAPL,2025-01-10T19:59:30.035347Z,,,,,,,,37343176,quote
AAPL,2025-01-10T19:59:30.036529Z,,,,700,,700,,37343224,quote
AAPL,2025-01-10T19:59:30.037684Z,2025-01-10T19:59:28Z,,236.26,236.27,,100,,37344355,quote
AAPL,2025-01-10T19:59:32.032713Z,2025-01-10T19:59:29Z,,236.19,236.18,236.2,700,100,37349139,quote
AAPL,2025-01-10T19:59:32.036513Z,2025-01-10T19:59:30Z,,236.18,,,,,37349251,quote
AAPL,2025-01-10T19:59:35.133840Z,2025-01-10T19:59:31Z,,236.21,236.2,236.22,,,37350158,quote
AAPL,2025-01-10T19:59:35.136524Z,2025-01-10T19:59:32Z,,236.23,236.22,236.24,,,37352443,quote
AAPL,2025-01-10T19:59:35.138534Z,2025-01-10T19:59:33Z,,236.2396,236.24,236.26,100,700,37352853,quote
AAPL,2025-01-10T19:59:38.038732Z,2025-01-10T19:59:34Z,,236.2576,400,400,400,400,37353161,quote
AAPL,2025-01-10T19:59:38.041610Z,2025-01-10T19:59:35Z,,236.26,236.27,236.3,200,700,37353897,quote
AAPL,2025-01-10T19:59:38.043401Z,,,,100,,100,,37353934,quote
AAPL,2025-01-10T19:59:40.064188Z,,,,236.24,236.27,400,,37354110,quote
AAPL,2025-01-10T19:59:40.066734Z,2025-01-10T19:59:38Z,,236.2657,236.25,100,700,100,37354365,quote
AAPL,2025-01-10T19:59:44.032840Z,2025-01-10T19:59:39Z,,236.26,,236.29,,700,37354758,quote
AAPL,2025-01-10T19:59:44.034540Z,,,,,236.28,,100,37354858,quote
AAPL,2025-01-10T19:59:44.035516Z,,,,400,236.29,400,700,37354988,quote
AAPL,2025-01-10T19:59:44.036432Z,2025-01-10T19:59:42Z,,,200,236.28,200,,37356020,quote
AAPL,2025-01-10T19:59:47.032336Z,2025-01-10T19:59:43Z,,236.25,300,236.27,300,,37357193,quote
AAPL,2025-01-10T19:59:47.036910Z,2025-01-10T19:59:44Z,,236.28,236.27,236.3,100,,37359211,quote
AAPL,2025-01-10T19:59:47.038178Z,2025-01-10T19:59:45Z,,236.25,236.25,236.28,400,,37359709,quote
AAPL,2025-01-10T19:59:51.029660Z,,,,236.26,236.29,300,,37359714,quote
AAPL,2025-01-10T19:59:51.033892Z,,,,236.25,,700,,37359781,quote
AAPL,2025-01-10T19:59:51.037891Z,2025-01-10T19:59:48Z,,,400,,400,,37359938,quote
AAPL,2025-01-10T19:59:51.040838Z,2025-01-10T19:59:49Z,,236.31,236.29,236.32,200,,37361186,quote
AAPL,2025-01-10T19:59:53.070048Z,2025-01-10T19:59:50Z,,236.32,236.32,236.33,100,,37361582,quote
AAPL,2025-01-10T19:59:53.073646Z,2025-01-10T19:59:51Z,,236.3287,236.31,600,,600,37361745,quote
AAPL,2025-01-10T19:59:56.142913Z,2025-01-10T19:59:52Z,,236.31,,700,,700,37362210,quote
AAPL,2025-01-10T19:59:56.152688Z,2025-01-10T19:59:53Z,,236.33,236.32,236.35,,,37364714,quote
AAPL,2025-01-10T19:59:56.154968Z,,,,1200,236.34,1200,,37364901,quote
AAPL,2025-01-10T19:59:59.029328Z,2025-01-10T19:59:55Z,,236.3201,1300,,1300,,37365020,quote
AAPL,2025-01-10T19:59:59.032104Z,2025-01-10T19:59:56Z,,236.33,236.33,236.35,100,,37366347,quote
AAPL,2025-01-10T19:59:59.034642Z,2025-01-10T19:59:57Z,,,,,,,37366763,quote
AAPL,2025-01-10T20:00:01.058924Z,2025-01-10T19:59:58Z,,236.3407,1600,,1600,,37367041,quote
AAPL,2025-01-10T20:00:01.062199Z,2025-01-10T19:59:59Z,,236.3599,236.35,236.36,100,,37368564,quote
AAPL,2025-01-10T20:00:04.029122Z,2025-01-10T20:00:00Z,,236.3,236.29,236.32,300,,37373817,quote
AAPL,2025-01-10T20:00:04.032154Z,2025-01-10T20:00:01Z,,236.305,236.3,100,100,100,37374291,quote
AAPL,2025-01-10T20:00:04.034438Z,,,,236.29,,400,,37374299,quote
AAPL,2025-01-10T20:00:08.122816Z,2025-01-10T20:00:03Z,,236.2984,,700,,700,37374579,quote
AAPL,2025-01-10T20:00:08.127188Z,,,,500,200,500,200,37374595,quote
AAPL,2025-01-10T20:00:08.129204Z,2025-01-10T20:00:05Z,,236.3199,300,236.31,300,100,37374993,quote
AAPL,2025-01-10T20:00:08.130912Z,,,,,700,,700,37375109,quote
AAPL,2025-01-10T20:00:10.029435Z,2025-01-10T20:00:07Z,,236.26,236.24,236.27,100,,37378054,quote
AAPL,2025-01-10T20:00:10.034555Z,2025-01-10T20:00:08Z,,236.28,236.27,236.3,200,100,37379419,quote
AAPL,2025-01-10T20:00:12.030529Z,2025-01-10T20:00:09Z,,236.29,236.26,236.28,,,37379827,quote
AAPL,2025-01-10T20:00:12.034690Z,,,236.26,,236.3,,700,37380102,quote
AAPL,2025-01-10T20:00:14.062795Z,2025-01-10T20:00:10Z,,,236.28,200,,200,37381372,quote
AAPL,2025-01-10T20:00:14.067549Z,2025-01-10T20:00:12Z,,236.32,236.31,236.33,300,700,37384459,quote
AAPL,2025-01-10T20:00:16.114922Z,2025-01-10T20:00:13Z,,236.2914,236.29,236.32,200,100,37385444,quote
AAPL,2025-01-10T20:00:16.118631Z,2025-01-10T20:00:14Z,,236.33,236.32,236.34,,700,37385948,quote
AAPL,2025-01-10T20:00:19.028896Z,2025-01-10T20:00:15Z,,102,,100,,100,37386193,quote
AAPL,2025-01-10T20:00:19.031596Z,2025-01-10T20:00:16Z,,236.345,236.33,236.36,100,700,37386679,quote
AAPL,2025-01-10T20:00:19.033774Z,2025-01-10T20:00:17Z,,,236.34,,,,37387525,quote
AAPL,2025-01-10T20:00:22.028630Z,2025-01-10T20:00:18Z,,236.358,200,,200,,37388106,quote
AAPL,2025-01-10T20:00:22.031680Z,2025-01-10T20:00:19Z,,236.36,300,,300,,37389881,quote
AAPL,2025-01-10T20:00:22.034152Z,,,,,,,,37390162,quote
AAPL,2025-01-10T20:00:25.028211Z,2025-01-10T20:00:21Z,,236.355,236.35,400,,400,37390685,quote
AAPL,2025-01-10T20:00:25.030348Z,2025-01-10T20:00:22Z,,236.3575,236.33,236.35,200,700,37397654,quote
AAPL,2025-01-10T20:00:25.031406Z,2025-01-10T20:00:23Z,,236.34,,200,,200,37399089,quote
AAPL,2025-01-10T20:00:28.029494Z,2025-01-10T20:00:24Z,,236.3334,,700,,700,37399597,quote
AAPL,2025-01-10T20:00:28.033782Z,2025-01-10T20:00:25Z,,236.34,,236.34,,,37402925,quote
AAPL,2025-01-10T20:00:28.036024Z,,,,,200,,200,37403036,quote
AAPL,2025-01-10T20:00:30.029807Z,2025-01-10T20:00:27Z,,236.29,236.28,236.3,,100,37404294,quote
